receta_uuid,receta_titulo,receta_url,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,cantidad_min,cantidad_max,unidad,ingrediente_nombre,tcac_alimento_codigo,tcac_alimento_nombre,match_method,match_score,cantidad_gramos_est
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,https://www.mycolombianrecipes.com/es/bistec-a-caballo/,10,4 huevos fritos,4,4,,,,huevos fritos,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,1,1 taza de cebolla picada,1,1,,,taza,cebolla picada,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,2,2 dientes de ajo picados,2,2,,,dientes,ajo picados,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,3,3 cebollas largas picadas,3,3,,,,cebollas largas picadas,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,4,1 ¼ taza de lentejas secas,1 ¼,1.25,,,taza,lentejas secas,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,5,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,6,1 taza de papa pelada y cortada en cubitos,1,1,,,taza,papa pelada y cortada en cubitos,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,7,¼ cucharadita de comino en polvo,¼,0.25,,,cucharadita,comino en polvo,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,8,2 zanahorias peladas y cortadas en cubitos,2,2,,,,zanahorias peladas y cortadas en cubitos,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,9,2 cucharadas de pasta de tomate,2,2,,,cucharadas,pasta de tomate,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,10,8 tazas de caldo de pollo,8,8,,,tazas,caldo de pollo,,,,,
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,https://www.mycolombianrecipes.com/es/sopa-de-lentejas-y-pollo/,11,2 pechugas de pollo grande deshuesadas y sin piel,2,2,,,,pechugas de pollo grande deshuesadas y sin piel,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,1,1 cucharada de mantequilla,1,1,,,cucharada,mantequilla,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,2,1 cucharada de aceite de oliva,1,1,,,cucharada,aceite de oliva,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,3,½ taza de pimientón verde picado,½,0.5,,,taza,pimientón verde picado,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,4,½ taza de pimientón rojo picado,½,0.5,,,taza,pimientón rojo picado,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,5,1 taza de cebolla picada,1,1,,,taza,cebolla picada,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,6,2 dientes de ajo picado,2,2,,,dientes,ajo picado,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,7,1 taza de zanahoria rallada,1,1,,,taza,zanahoria rallada,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,8,1 pastilla de caldo de pescado,1,1,,,,pastilla de caldo de pescado,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,9,½ cucharadita de pimentón,½,0.5,,,cucharadita,pimentón,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,10,4 tazas de crema de leche,4,4,,,tazas,crema de leche,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,11,"1 lata 13,5 oz de leche de coco",1,1,,,lata,"13,5 oz de leche de coco",,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,12,⅓ taza de vino blanco,⅓,0.3333333333,,,taza,vino blanco,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,13,2 libras de camarones jumbo pelados y limpios,2,2,,,libras,camarones jumbo pelados y limpios,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,14,12 almejas littleneck limpias,12,12,,,,almejas littleneck limpias,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,15,2 libras de pescado cortado en trozos,2,2,,,libras,pescado cortado en trozos,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,16,1 cucharada de cilantro fresco picado,1,1,,,cucharada,cilantro fresco picado,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,17,1 cucharada de perejil fresco picado,1,1,,,cucharada,perejil fresco picado,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,https://www.mycolombianrecipes.com/es/cazuela-de-mariscos-colombiana/,18,1 cucharada de pasta de tomate,1,1,,,cucharada,pasta de tomate,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,1,3 pechugas de pollo con hueso 8 y muslos de pollo o las piernas,3,3,,,,pechugas de pollo con hueso 8 y muslos de pollo o las piernas,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,2,½ taza de salsa de aliños ver receta aquí,½,0.5,,,taza,salsa de aliños ver receta aquí,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,3,7 tazas de agua,7,7,,,tazas,agua,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,4,3 cucharadas de aceite vegetal,3,3,,,cucharadas,aceite vegetal,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,5,1 taza de tomates frescos picados,1,1,,,taza,tomates frescos picados,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,6,5 cebollas largas picadas,5,5,,,,cebollas largas picadas,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,7,2 dientes de ajo picados,2,2,,,dientes,ajo picados,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,8,1 pimentón rojo pequeño cortado en cubitos,1,1,,,,pimentón rojo pequeño cortado en cubitos,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,9,1 cucharadita de polvo de achiote,1,1,,,cucharadita,polvo de achiote,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,10,Sal al gusto,,,,,,Sal al gusto,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,11,½ cucharadita de comino molido,½,0.5,,,cucharadita,comino molido,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,12,Pimienta molida fresca,,,,,,Pimienta molida fresca,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,13,¼ taza de cilantro fresco picado,¼,0.25,,,taza,cilantro fresco picado,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,14,2 chorizos desmenuzados,2,2,,,,chorizos desmenuzados,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,15,2 tazas de arroz blanco,2,2,,,tazas,arroz blanco,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,16,2 tazas de papas peladas y cortadas en 1 y ½ pulgadas piezas,2,2,,,tazas,papas peladas y cortadas en 1 y ½ pulgadas piezas,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,https://www.mycolombianrecipes.com/es/arroz-atollado-de-pollo-y-chorizo/,17,3 cucharadas de cilantro fresco picado para adornar,3,3,,,cucharadas,cilantro fresco picado para adornar,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,1,4 cucharadas de mantequilla,4,4,,,cucharadas,mantequilla,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,2,½ taza de cebolla finamente picada,½,0.5,,,taza,cebolla finamente picada,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,3,1 pimentón rojo pequeño picado,1,1,,,,pimentón rojo pequeño picado,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,4,2 cebollas largas picadas,2,2,,,,cebollas largas picadas,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,5,1 zanahoria grande pelada y rallada,1,1,,,,zanahoria grande pelada y rallada,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,6,¼ cucharadita de comino molido,¼,0.25,,,cucharadita,comino molido,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,7,¼ cucharadita de achiote molido o color,¼,0.25,,,cucharadita,achiote molido o color,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,8,2 papas amarillas peladas y cortadas en trozos,2,2,,,,papas amarillas peladas y cortadas en trozos,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,9,4 tazas de caldo de pollo,4,4,,,tazas,caldo de pollo,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,10,2 pechugas de pollo cortada en cubitos,2,2,,,,pechugas de pollo cortada en cubitos,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,11,2 cucharadas de pasta de tomate,2,2,,,cucharadas,pasta de tomate,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,12,2 mazorcas de maíz cortadas en trozos o granos,2,2,,,,mazorcas de maíz cortadas en trozos o granos,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,13,2 tazas de leche de coco,2,2,,,tazas,leche de coco,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,14,½ taza de crema de leche,½,0.5,,,taza,crema de leche,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,15,1 taza de arvejas,1,1,,,taza,arvejas,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,16,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,https://www.mycolombianrecipes.com/es/cazuela-de-pollo-y-coco/,17,Cilantro fresco picado para servir,,,,,,Cilantro fresco picado para servir,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,1,½ libra de frijoles canarios secos remojados durante la noche,½,0.5,,,libra,frijoles canarios secos remojados durante la noche,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,2,1 taza de salsa aliños ver receta aquí,1,1,,,taza,salsa aliños ver receta aquí,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,3,8 tazas de caldo de carne o vegetales,8,8,,,tazas,caldo de carne o vegetales,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,4,½ taza de arroz crudo enjuagado y escurrido,½,0.5,,,taza,arroz crudo enjuagado y escurrido,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,5,2 zanahorias medianas peladas y rebanadas,2,2,,,,zanahorias medianas peladas y rebanadas,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,6,½ cucharadita de comino molido,½,0.5,,,cucharadita,comino molido,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,7,½ taza de hogao vea la receta aquí,½,0.5,,,taza,hogao vea la receta aquí,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,8,Sal y pimienta a su gusto,,,,,,Sal y pimienta a su gusto,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,9,Cilantro fresco,,,,,,Cilantro fresco,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,https://www.mycolombianrecipes.com/es/sopa-de-arroz-y-frijoles/,10,Chorizo cocido para servir opcional,,,,,,Chorizo cocido para servir opcional,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,https://www.mycolombianrecipes.com/es/sopa-de-arroz-con-carne-en-polvo/,1,¾ de taza de arroz sin cocinar,¾,0.75,,,,de taza de arroz sin cocinar,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,https://www.mycolombianrecipes.com/es/sopa-de-arroz-con-carne-en-polvo/,2,1 taza de salsa de aliños ver receta aquí,1,1,,,taza,salsa de aliños ver receta aquí,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,https://www.mycolombianrecipes.com/es/sopa-de-arroz-con-carne-en-polvo/,3,1 cucharadita de comino molido,1,1,,,cucharadita,comino molido,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,https://www.mycolombianrecipes.com/es/sopa-de-arroz-con-carne-en-polvo/,4,1 cucharadita de achiote molido o sazón con color,1,1,,,cucharadita,achiote molido o sazón con color,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,https://www.mycolombianrecipes.com/es/sopa-de-arroz-con-carne-en-polvo/,5,8 tazas de caldo de pollo o carne de res,8,8,,,tazas,caldo de pollo o carne de res,,,,,
