recipe_id,recipe_title,ingredient_id,original_text,clean_text,ingredient_name_clean,unit_clean,quantity_original,quantity_value,unit_extracted,ingredient_extracted,preparation_state,metric_equivalent_value,metric_equivalent_unit,ingredient_standardized,metric_quantity_value,metric_quantity_unit,conversion_method
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,8,Sal y Pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,9,2 cucharadas de aceite de oliva,2 cucharadas de aceite de oliva,aceite de oliva,cucharada,2,2.0,cucharadas,aceite de oliva,,,,aceite de oliva,27.6,g,conversion_volumen_a_gramos_por_densidad
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,10,½ taza de cebolla picada,1/2 taza de cebolla picada,cebolla picada,taza,1/2,0.5,taza,cebolla,picada,,,cebolla,78.0,g,conversion_volumen_a_gramos_por_densidad
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,11,1 diente de ajo picado,1 diente de ajo picado,ajo picado,diente,1,1.0,diente,ajo,picado,,,ajo,3.0,g,conversion_por_peso_unitario
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,12,½ de taza de pimientón rojo picado,1/2 de taza de pimienton rojo picado,de taza de pimienton rojo picado,,1/2,0.5,taza,pimienton rojo,picado,,,pimienton rojo,120.0,ml,conversion_directa
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,13,½ taza de pimientón verde picado,1/2 taza de pimienton verde picado,pimienton verde picado,taza,1/2,0.5,taza,pimienton verde,picado,,,pimienton verde,120.0,ml,conversion_directa
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,14,1 taza de arroz blanco,1 taza de arroz blanco,arroz blanco,taza,1,1.0,taza,arroz blanco,,,,arroz,192.0,g,conversion_volumen_a_gramos_por_densidad
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,15,1 cucharada de pasta de tomate,1 cucharada de pasta de tomate,pasta de tomate,cucharada,1,1.0,cucharada,pasta de tomate,,,,tomate,9.75,g,conversion_volumen_a_gramos_por_densidad
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,16,1 tableta de caldo de pollo,1 tableta de caldo de pollo,tableta de caldo de pollo,,1,1.0,unidad,tableta de caldo de pollo,,,,caldo de pollo,,,sin_conversion
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,17,2 ½ tazas de caldo de pollo,2 1/2 tazas de caldo de pollo,caldo de pollo,taza,2 1/2,2.5,tazas,caldo de pollo,,,,caldo de pollo,600.0,ml,conversion_directa
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,18,½ cucharada de Sazón con azafran,1/2 cucharada de sazon con azafran,sazon con azafran,cucharada,1/2,0.5,cucharada,sazon con azafran,,,,sazon,7.5,ml,conversion_directa
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,19,½ de taza de cilantro fresco picado,1/2 de taza de cilantro fresco picado,de taza de cilantro fresco picado,,1/2,0.5,taza,cilantro,fresco picado,,,cilantro,24.0,g,conversion_volumen_a_gramos_por_densidad
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,20,½ taza de arvejas congelados,1/2 taza de arvejas congelados,arvejas congelados,taza,1/2,0.5,taza,arvejas congelados,,,,arveja congelado,120.0,ml,conversion_directa
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,21,½ taza de zanahorias cortadas en cuadritos,1/2 taza de zanahorias cortadas en cuadritos,zanahorias cortadas en cuadritos,taza,1/2,0.5,taza,zanahorias,cortadas en cuadritos,,,zanahoria,78.0,g,conversion_volumen_a_gramos_por_densidad
86af71ef-e16a-11ed-a325-a96d6180cd25,Arroz con Pollo,22,½ taza de habichuelas verdes congeladasy cortadas en cubitos,1/2 taza de habichuelas verdes congeladasy cortadas en cubitos,habichuelas verdes congeladasy cortadas en cubitos,taza,1/2,0.5,taza,habichuelas verdes congeladasy,cortadas en cubitos,,,habichuela congeladasy,120.0,ml,conversion_directa
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,1,Frijoles Antioqueños,frijoles antioquenos,frijoles antioquenos,,1,1.0,unidad,frijoles antioquenos,,,,frijol,,,sin_conversion
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,2,Arroz Blanco,arroz blanco,arroz blanco,,1,1.0,unidad,arroz blanco,,,,arroz,,,sin_conversion
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,3,Carne en polvo,carne en polvo,carne en polvo,,1,1.0,unidad,carne en polvo,,,,carne en polvo,,,sin_conversion
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,4,Chicharrones,chicharrones,chicharrones,,1,1.0,unidad,chicharrones,,,,chicharron,,,sin_conversion
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,5,Chorizos Cocidos,chorizos cocidos,chorizos cocidos,,1,1.0,unidad,chorizos cocidos,,,,chorizo,,,sin_conversion
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,6,Huevos Fritos,huevos fritos,huevos fritos,,1,1.0,unidad,huevos fritos,,,,huevo frito,,,sin_conversion
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,7,Tajadas de Plátano,tajadas de platano,tajadas de platano,,1,1.0,tajadas,platano,,,,platano,,,sin_conversion
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,8,Aguacate,aguacate,aguacate,,1,1.0,unidad,aguacate,,,,aguacate,,,sin_conversion
86af71f0-e16a-11ed-be7b-a96d6180cd25,Bandeja Paisa,9,Hogao,hogao,hogao,,1,1.0,unidad,hogao,,,,hogao,,,sin_conversion
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,1,2 tazas de piña fresca pelada y cortada en trozos,2 tazas de pina fresca pelada y cortada en trozos,pina fresca pelada y cortada en trozos,taza,2,2.0,tazas,pina y,fresca pelada cortada en trozos,,,pina,480.0,ml,conversion_directa
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,2,⅓ taza de agua,1/3 taza de agua,agua,taza,1/3,0.3333333333333333,taza,agua,,,,agua,80.0,g,conversion_volumen_a_gramos_por_densidad
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,3,2 ½ cucharadas de azúcar o el gusto,2 1/2 cucharadas de azucar o el gusto,azucar o el gusto,cucharada,2 1/2,2.5,cucharadas,azucar o el gusto,,,,azucar o el gusto,37.5,ml,conversion_directa
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,4,1 ½ cucharadita de maicena,1 1/2 cucharadita de maicena,maicena,cucharadita,1 1/2,1.5,cucharadita,maicena,,,,maicena,7.5,ml,conversion_directa
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,5,Jugo de ½ limón,jugo de 1/2 limon,jugo de 1/2 limon,,1,1.0,unidad,jugo de 1/2 limon,,,,jugo de 1 2 limon,,,sin_conversion
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,6,6 panes para perros,6 panes para perros,panes para perros,,6,6.0,unidad,panes para perros,,,,pan para perro,,,sin_conversion
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,7,6 salchichas,6 salchichas,salchichas,,6,6.0,unidad,salchichas,,,,salchicha,,,sin_conversion
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,8,1 taza de ensalada de col,1 taza de ensalada de col,ensalada de col,taza,1,1.0,taza,ensalada de col,,,,ensalada de col,240.0,ml,conversion_directa
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,9,1 bolsa pequeña de papas fritas trituradas,1 bolsa pequena de papas fritas trituradas,bolsa pequena de papas fritas trituradas,,1,1.0,unidad,bolsa de papas fritas trituradas,pequena,,,papa,150.0,g,conversion_por_peso_unitario
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,10,Mayonesa,mayonesa,mayonesa,,1,1.0,unidad,mayonesa,,,,mayonesa,,,sin_conversion
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,11,Salsa de tomate,salsa de tomate,salsa de tomate,,1,1.0,unidad,salsa de tomate,,,,tomate,120.0,g,conversion_por_peso_unitario
86af71f1-e16a-11ed-99a7-a96d6180cd25,Perros Calientes Colombianos,12,Mostaza,mostaza,mostaza,,1,1.0,unidad,mostaza,,,,mostaza,,,sin_conversion
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,1,1 pierna de cerdo con hueso o pernil de 10 a 12 libras,1 pierna de cerdo con hueso o pernil de 10 a 12 libras,pierna de cerdo con hueso o pernil de 10 a 12 libras,,1,1.0,unidad,pierna de cerdo con hueso o pernil de 10 a 12 libras,,,,pierna de cerdo con hueso o pernil de 10 a 12 libra,,,sin_conversion
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,2,8 cebollas picadas,8 cebollas picadas,cebollas picadas,,8,8.0,unidad,cebollas,picadas,,,cebolla,800.0,g,conversion_por_peso_unitario
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,3,1 pimentón rojo cortado en cubitos,1 pimenton rojo cortado en cubitos,pimenton rojo cortado en cubitos,,1,1.0,unidad,pimenton rojo,cortado en cubitos,,,pimenton,,,sin_conversion
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,4,1 cebolla blanca grande cortado en cubitos,1 cebolla blanca grande cortado en cubitos,cebolla blanca grande cortado en cubitos,,1,1.0,unidad,cebolla blanca,grande cortado en cubitos,,,cebolla,100.0,g,conversion_por_peso_unitario
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,5,10 dientes de ajo machacados,10 dientes de ajo machacados,ajo machacados,diente,10,10.0,dientes,ajo machacados,,,,ajo machacado,,,sin_conversion
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,6,3 cucharadas de comino molido,3 cucharadas de comino molido,comino molido,cucharada,3,3.0,cucharadas,comino,molido,,,comino,45.0,ml,conversion_directa
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,7,2 cucharadas de vinagre blanco,2 cucharadas de vinagre blanco,vinagre blanco,cucharada,2,2.0,cucharadas,vinagre blanco,,,,vinagre,30.0,ml,conversion_directa
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,8,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,9,6 tazas de cerveza oscura,6 tazas de cerveza oscura,cerveza oscura,taza,6,6.0,tazas,cerveza oscura,,,,cerveza oscura,1440.0,ml,conversion_directa
86af71f2-e16a-11ed-808b-a96d6180cd25,Pernil Asado Colombiano,10,1 cucharadas de achiote molido,1 cucharadas de achiote molido,achiote molido,cucharada,1,1.0,cucharadas,achiote,molido,,,achiote,15.0,ml,conversion_directa
86af71f3-e16a-11ed-88eb-a96d6180cd25,Arepas Rellenas de Queso,1,2 tazas de harina de maíz precocida Masarepa,2 tazas de harina de maiz precocida masarepa,harina de maiz precocida masarepa,taza,2,2.0,tazas,harina de maiz precocida masarepa,,,,harina de arepa,264.0,g,conversion_volumen_a_gramos_por_densidad
86af71f3-e16a-11ed-88eb-a96d6180cd25,Arepas Rellenas de Queso,2,2 tazas de agua caliente,2 tazas de agua caliente,agua caliente,taza,2,2.0,tazas,agua,caliente,,,agua,480.0,g,conversion_volumen_a_gramos_por_densidad
86af71f3-e16a-11ed-88eb-a96d6180cd25,Arepas Rellenas de Queso,3,½ de cucharadita de sal,1/2 de cucharadita de sal,de cucharadita de sal,,1/2,0.5,cucharadita,sal,,,,sal,2.5,ml,conversion_directa
86af71f3-e16a-11ed-88eb-a96d6180cd25,Arepas Rellenas de Queso,4,2 cucharadas de mantequilla,2 cucharadas de mantequilla,mantequilla,cucharada,2,2.0,cucharadas,mantequilla,,,,mantequilla,28.799999999999997,g,conversion_volumen_a_gramos_por_densidad
86af71f3-e16a-11ed-88eb-a96d6180cd25,Arepas Rellenas de Queso,5,12 rebanadas de queso mozzarella,12 rebanadas de queso mozzarella,queso mozzarella,rebanadas,12,12.0,rebanadas,queso mozzarella,,,,queso mozzarella,,,sin_conversion
86af71f4-e16a-11ed-a46c-a96d6180cd25,Arepa con Atún y Camarones,1,4 arepas cocidas,4 arepas cocidas,arepas cocidas,,4,4.0,unidad,arepas cocidas,,,,arepa,,,sin_conversion
86af71f4-e16a-11ed-a46c-a96d6180cd25,Arepa con Atún y Camarones,2,2 latas de atún,2 latas de atun,atun,lata,2,2.0,latas,atun,,,,atun,,,sin_conversion
86af71f4-e16a-11ed-a46c-a96d6180cd25,Arepa con Atún y Camarones,3,½ taza de mayonesa,1/2 taza de mayonesa,mayonesa,taza,1/2,0.5,taza,mayonesa,,,,mayonesa,120.0,ml,conversion_directa
86af71f4-e16a-11ed-a46c-a96d6180cd25,Arepa con Atún y Camarones,4,¼ taza de cebolla picada,1/4 taza de cebolla picada,cebolla picada,taza,1/4,0.25,taza,cebolla,picada,,,cebolla,39.0,g,conversion_volumen_a_gramos_por_densidad
