receta_uuid,receta_titulo,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,cantidad_min,cantidad_max,unidad,ingrediente_nombre,tcac_alimento_codigo,tcac_alimento_nombre,match_method,match_score,cantidad_gramos_est
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,15,4 papas pequeñas cortadas en cubos,4,4.0,,,,papas pequeñas cortadas en cubos,,,,,
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,16,½ cucharadita de comino molido,½,0.5,,,cucharadita,comino molido,,,,,
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,17,¼ cucharadita de achiote,¼,0.25,,,cucharadita,achiote,,,,,
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,18,1 diente de ajo picado,1,1.0,,,diente,ajo picado,,,,,
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,19,1 lata 15.5 oz de maíz pelao,1,1.0,,,lata,15.5 oz de maíz pelao,,,,,
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,20,½ taza de pasta corta codos o su favorito,½,0.5,,,taza,pasta corta codos o su favorito,,,,,
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,21,Perejil fresco o cilantro,,,,,,Perejil fresco o cilantro,,,,,
86af7220-e16a-11ed-afbb-a96d6180cd25,Pollo al Limón y Miel,1,4 pechugas de pollo con hueso y con piel,4,4.0,,,,pechugas de pollo con hueso y con piel,,,,,
86af7220-e16a-11ed-afbb-a96d6180cd25,Pollo al Limón y Miel,2,2 cucharadas de aceite de oliva,2,2.0,,,cucharadas,aceite de oliva,,,,,
86af7220-e16a-11ed-afbb-a96d6180cd25,Pollo al Limón y Miel,3,Sal y pimienta molida al gusto,,,,,,Sal y pimienta molida al gusto,,,,,
86af7220-e16a-11ed-afbb-a96d6180cd25,Pollo al Limón y Miel,4,½ taza de miel,½,0.5,,,taza,miel,,,,,
86af7220-e16a-11ed-afbb-a96d6180cd25,Pollo al Limón y Miel,5,4 cucharadas de jugo de limón,4,4.0,,,cucharadas,jugo de limón,,,,,
86af7220-e16a-11ed-afbb-a96d6180cd25,Pollo al Limón y Miel,6,1 cucharada de mostaza de Dijon,1,1.0,,,cucharada,mostaza de Dijon,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,1,2 pechugas de pollo cortadas en trozos,2,2.0,,,,pechugas de pollo cortadas en trozos,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,2,2 cucharadas de aceite o mantequilla,2,2.0,,,cucharadas,aceite o mantequilla,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,3,1 taza de cebolla blanca cortada en cubitos,1,1.0,,,taza,cebolla blanca cortada en cubitos,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,4,3 cebollas largas picadas,3,3.0,,,,cebollas largas picadas,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,5,4 dientes de ajo machacados,4,4.0,,,dientes,ajo machacados,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,6,1 cucharadita de comino molido,1,1.0,,,cucharadita,comino molido,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,7,4 papas amarillas medianas peladas y cortadas en trozos,4,4.0,,,,papas amarillas medianas peladas y cortadas en trozos,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,8,6 tazas de caldo de pollo,6,6.0,,,tazas,caldo de pollo,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,9,½ taza de leche,½,0.5,,,taza,leche,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,10,½ taza de crema,½,0.5,,,taza,crema,,,,,
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,11,Sal y pimienta,,,,,,Sal y pimienta,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,1,2 pechugas de pollo,2,2.0,,,,pechugas de pollo,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,2,1 libra de lomo de cerdo,1,1.0,,,libra,lomo de cerdo,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,3,1 taza de salsa de aliños ver la receta aquí,1,1.0,,,taza,salsa de aliños ver la receta aquí,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,4,1 taza de arvejas,1,1.0,,,taza,arvejas,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,5,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,6,1 cucharada de aceite,1,1.0,,,cucharada,aceite,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,7,½ taza de cebolla,½,0.5,,,taza,cebolla,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,8,3 dientes de ajo,3,3.0,,,dientes,ajo,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,9,2 tazas de arroz cocido,2,2.0,,,tazas,arroz cocido,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,10,2 patatas grandes peladas y cocidas,2,2.0,,,,patatas grandes peladas y cocidas,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,11,2 tazas de harina precocida de maíz amarillo,2,2.0,,,tazas,harina precocida de maíz amarillo,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,12,½ de taza de caldo de pollo,½,0.5,,,,de taza de caldo de pollo,,,,,
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,13,1 taza de cuajada,1,1.0,,,taza,cuajada,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,1,2 cucharadas de aceite,2,2.0,,,cucharadas,aceite,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,2,5 cebollas largas picadas,5,5.0,,,,cebollas largas picadas,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,3,4 to mates maduros picados,4,4.0,,,,to mates maduros picados,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,4,1 cucharada de comino,1,1.0,,,cucharada,comino,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,5,1 libra de costillas de cerdo o chuletas de cerdo,1,1.0,,,libra,costillas de cerdo o chuletas de cerdo,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,6,1 libra de pollo,1,1.0,,,libra,pollo,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,7,1 libra de costillas o de carne de res para estofado,1,1.0,,,libra,costillas o de carne de res para estofado,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,8,4 papas pequeñas amarillas,4,4.0,,,,papas pequeñas amarillas,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,9,4 papas rojas pequeñas,4,4.0,,,,papas rojas pequeñas,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,10,4 mazorcas de maíz,4,4.0,,,,mazorcas de maíz,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,11,½ taza de habas,½,0.5,,,taza,habas,,,,,
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,12,1 taza de arvejas recortadas,1,1.0,,,taza,arvejas recortadas,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,1,1 ½ libra de pescado blanco cortado en trozos,1 ½,1.5,,,libra,pescado blanco cortado en trozos,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,2,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,3,El jugo de 2 limones,,,,,,El jugo de 2 limones,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,4,½ taza de harina de yuca,½,0.5,,,taza,harina de yuca,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,5,Vegetal o aceite de canola para freír,,,,,,Vegetal o aceite de canola para freír,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,6,1 ají amarillo peruano o medio habanero sin semillas,1,1.0,,,,ají amarillo peruano o medio habanero sin semillas,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,7,2 tazas de jugo de mango,2,2.0,,,tazas,jugo de mango,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,8,1 cucharadita de aceite de oliva,1,1.0,,,cucharadita,aceite de oliva,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,9,2 cucharadas de jugo de limón,2,2.0,,,cucharadas,jugo de limón,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,10,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,11,2 cucharadas de cilantro finamente picado,2,2.0,,,cucharadas,cilantro finamente picado,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,1,1 libra de bacalao o pescado salado,1,1.0,,,libra,bacalao o pescado salado,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,2,2 cucharadas de aceite,2,2.0,,,cucharadas,aceite,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,3,1 cebolla blanca cortada en cubitos,1,1.0,,,,cebolla blanca cortada en cubitos,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,4,3 cebollas largas picadas,3,3.0,,,,cebollas largas picadas,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,5,3 dientes de ajo picados,3,3.0,,,dientes,ajo picados,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,6,1 pimentón rojo cortado en cubitos,1,1.0,,,,pimentón rojo cortado en cubitos,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,7,2 to mates grandes picados,2,2.0,,,,to mates grandes picados,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,8,Sal y pimienta molida,,,,,,Sal y pimienta molida,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,9,1 cucharadita de comino molido,1,1.0,,,cucharadita,comino molido,,,,,
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,10,½ cucharadita de achiote molido o color,½,0.5,,,cucharadita,achiote molido o color,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,1,6 dientes de ajo,6,6.0,,,dientes,ajo,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,2,1 cebolla blanca cortada en cubitos,1,1.0,,,,cebolla blanca cortada en cubitos,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,3,4 cebolllas largas picadas,4,4.0,,,,cebolllas largas picadas,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,4,2 latas de cerveza,2,2.0,,,latas,cerveza,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,5,Media taza de jugo de naranja agria,,,,,,Media taza de jugo de naranja agria,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,6,Un cuarto de taza de vinagre blanco,,,,,,Un cuarto de taza de vinagre blanco,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,7,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,8,1 cucharadita de comino,1,1.0,,,cucharadita,comino,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,9,2 cucharadas de albahaca seca,2,2.0,,,cucharadas,albahaca seca,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,10,2 cucharadas de cilantro fresco picado,2,2.0,,,cucharadas,cilantro fresco picado,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,11,2 cucharadas de oruégano seco,2,2.0,,,cucharadas,oruégano seco,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,12,1 cucharada de tomillo fresco,1,1.0,,,cucharada,tomillo fresco,,,,,
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,13,4 libras de lomo de cerdo o paletilla de cerdo cortados en trozos,4,4.0,,,libras,lomo de cerdo o paletilla de cerdo cortados en trozos,,,,,
86af7227-e16a-11ed-a2d6-a96d6180cd25,Tapao de Pescado,1,6 tazas de agua,6,6.0,,,tazas,agua,,,,,
86af7227-e16a-11ed-a2d6-a96d6180cd25,Tapao de Pescado,2,2 plátanos verdes pelados y cortados en cubitos,2,2.0,,,,plátanos verdes pelados y cortados en cubitos,,,,,
86af7227-e16a-11ed-a2d6-a96d6180cd25,Tapao de Pescado,3,4 papas peladas y en cubitos,4,4.0,,,,papas peladas y en cubitos,,,,,
86af7227-e16a-11ed-a2d6-a96d6180cd25,Tapao de Pescado,4,½ libra de yuca pelada y cortada en cubitos,½,0.5,,,libra,yuca pelada y cortada en cubitos,,,,,
86af7227-e16a-11ed-a2d6-a96d6180cd25,Tapao de Pescado,5,4 cebollas largas picadas,4,4.0,,,,cebollas largas picadas,,,,,
